osm_id,type,name,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
2698581404,restaurant,Lone Star Texas Grill,NA,restaurant,NA,George Street,128,NA,NA,-75.689955,45.4277485
2707169262,fast_food,Subway,NA,fast_food,Subway,Albert Street,111,NA,NA,-75.6976916,45.4215292
2719757458,fast_food,Subway,NA,fast_food,Subway,Slater Street,110,NA,NA,-75.6960651,45.4207801
2750783776,restaurant,East India Company,NA,restaurant,NA,Somerset Street West,210,NA,NA,-75.691292,45.4172438
2752666348,fast_food,Harvey's,NA,fast_food,Harvey's,Baseline Road,1900,NA,NA,-75.7578714,45.3527498
2752679740,restaurant,St. Louis Bar & Grill,NA,restaurant,St. Louis Bar & Grill,Clyde Avenue,1311,NA,NA,-75.7401675,45.3628004
2799506455,fast_food,McDonald's,NA,fast_food,McDonald's,Hunt Club Road,1661,NA,NA,-75.6314958,45.3606045
2799778386,fast_food,Subway,NA,fast_food,Subway,Bank Street,4505,NA,NA,-75.5994379,45.331389
2800119813,restaurant,Mr B's-March House Restaurant,NA,restaurant,NA,Bank Street,2401,NA,NA,-75.6493667,45.3547867
2801285847,fast_food,Subway,NA,fast_food,Subway,Sparks Street,136,NA,NA,-75.6988012,45.4221259
2801289221,fast_food,Sushi Shop,NA,fast_food,Sushi Shop,Sparks Street,140,NA,NA,-75.6989105,45.4220813
2801647373,cafe,Tim Hortons,NA,cafe,Tim Hortons,Terminal Avenue,535,NA,NA,-75.6436944,45.4147318
2801647375,restaurant,Cora,NA,restaurant,Cora,NA,NA,NA,NA,-75.6305597,45.4114009
2801647399,fast_food,Wendy's,NA,fast_food,Wendy's,Terminal Avenue,535,NA,NA,-75.6437186,45.4146583
2802347622,restaurant,Le Café,NA,restaurant,NA,Elgin Street,53,NA,K1P 5W1,-75.6925577,45.4236083
2804550723,greengrocer,Byward Fruit Market,greengrocer,NA,NA,By Ward Market Square,36,NA,K1N 7A2,-75.6929097,45.4276179
2806231380,convenience,Quickie,convenience,NA,NA,Stonehaven Drive,800,NA,NA,-75.8382376,45.2812989
2806231381,fast_food,McDonald's,NA,fast_food,McDonald's,Stonehaven Drive,800,NA,NA,-75.8383583,45.2811385
2852107352,cafe,NA,NA,cafe,NA,NA,NA,NA,NA,-75.6960963,45.3715265
2873407138,cafe,Tim Hortons,NA,cafe,Tim Hortons,Constellation Drive,100,NA,NA,-75.7637548,45.3457322
2889822298,cafe,Tim Hortons,NA,cafe,Tim Hortons,Strandherd Drive,3580,NA,NA,-75.7385041,45.2747218
2904933202,cafe,War Museum Cafe,NA,cafe,NA,NA,NA,NA,NA,-75.7177324,45.4169773
2913128601,restaurant,El Taco De Oro,NA,restaurant,NA,St. Patrick Street,303,NA,K1N 5K4,-75.6912903,45.431643
2930375111,restaurant,the unrefined olive,NA,restaurant,NA,Second Avenue,151 A,NA,NA,-75.6892807,45.4036506
2930382420,restaurant,Eldon's,NA,restaurant,NA,Bank Street,775,NA,NA,-75.6885465,45.4036215
2935921841,cafe,Tim Hortons,NA,cafe,Tim Hortons,Colonel By Drive,1125,NA,NA,-75.6938094,45.3861027
2946837335,cafe,Honey Boba,NA,cafe,NA,Somerset Street West,822,NA,NA,-75.7113405,45.4090915
2964199338,convenience,Quickie,convenience,NA,NA,Rideau Street,490,NA,NA,-75.679011,45.4313598
2964203961,fast_food,3 Brothers Shawarma,NA,fast_food,NA,NA,NA,NA,NA,-75.6778831,45.4318511
2964218046,convenience,Hasty Market,convenience,NA,Hasty Market,NA,NA,NA,NA,-75.6754329,45.4328675
2964218047,fast_food,Margo,NA,fast_food,NA,Rideau Street,606,NA,NA,-75.6750682,45.4329108
2964220033,restaurant,Madhuban Indian Cuisine,NA,restaurant,NA,Rideau Street,610,Ottawa,K1N 6A2,-75.6749179,45.4329786
2965189866,cafe,Tim Hortons,NA,cafe,Tim Hortons,Bank Street,1611,NA,NA,-75.6668207,45.3782261
2967021002,restaurant,Courtyard Restaurant,NA,restaurant,NA,George Street,21,NA,NA,-75.693818,45.4268862
2970677748,restaurant,Beckta,NA,restaurant,NA,NA,NA,NA,NA,-75.6928553,45.4204657
2970689417,fast_food,Subway,NA,fast_food,Subway,Elgin Street,180,NA,NA,-75.6919599,45.4194674
2970689418,pub,Clocktower Brew Pub,NA,pub,NA,Elgin Street,200,NA,NA,-75.6918606,45.419337
2970698456,restaurant,Johnny Farina Restaurant,NA,restaurant,NA,Elgin Street,216,NA,NA,-75.6915622,45.4189585
2970722678,restaurant,Gokusen,NA,restaurant,NA,Elgin Street,280,NA,NA,-75.6901869,45.417434
2970906274,pub,Sir John A. Pub,NA,pub,NA,NA,NA,NA,NA,-75.6897752,45.4169327
2970906338,convenience,Zesty Market,convenience,NA,NA,Elgin Street,280,NA,NA,-75.6900501,45.4172655
2970914660,restaurant,Lemon Grass,NA,restaurant,NA,Elgin Street,331,NA,NA,-75.6885011,45.4158925
2970918436,restaurant,Al's,NA,restaurant,NA,Elgin Street,327,NA,K2P 1M5,-75.6885669,45.4160554
2970918564,pub,Lieutenant's Pump,NA,pub,NA,Elgin Street,361,NA,K2P 1M7,-75.688131,45.4155602
2970918589,restaurant,The Captain's Boil,NA,restaurant,NA,Elgin Street,354,NA,NA,-75.6884596,45.415419
2970941183,restaurant,Datsun,NA,restaurant,NA,Elgin Street,380,NA,NA,-75.6879688,45.414728
2983950824,convenience,Friendly Tnh Store,convenience,NA,NA,NA,NA,NA,NA,-75.6950203,45.433652
2990989312,fast_food,Bismillah Pies,NA,fast_food,NA,Carruthers Avenue,220,NA,NA,-75.7281414,45.4042938
3017785411,deli,Artisan Gourmet,deli,NA,NA,NA,NA,NA,NA,-75.6930408,45.4282167
3030361179,restaurant,Stofa,NA,restaurant,NA,Wellington Street West,1356,NA,NA,-75.7392703,45.3979854
3047796105,restaurant,The Works,NA,restaurant,NA,NA,NA,NA,NA,-75.6913625,45.4078283
3064006797,cafe,Tim Hortons,NA,cafe,Tim Hortons,Robertson Road,1856,NA,NA,-75.8197708,45.3271228
3072787779,convenience,Canadian Tire Gas+,convenience,NA,NA,Terry Fox Drive,500,NA,K2T 1C3,-75.9167294,45.3087259
3073717603,fast_food,Thaï Express,NA,fast_food,Thaï Express,Clyde Avenue,1311,NA,NA,-75.7400831,45.3628339
3089888874,restaurant,Wilf & Ada's,NA,restaurant,NA,Bank Street,510,NA,K2P 1Z4,-75.6926325,45.4102144
3089913768,convenience,Arum Korean Market,convenience,NA,NA,Bank Street,508,NA,K2P 1Z4,-75.6926527,45.4102614
3089913769,restaurant,GoGiYa Sushi n Poké,NA,restaurant,NA,Bank Street,504,NA,K2P 1Z4,-75.6926818,45.4102989
3104504361,restaurant,Italian Joe's Kitchen,NA,restaurant,NA,Wellington Street West,1323,NA,K1Y 3B6,-75.7368697,45.3988073
3104897929,restaurant,iPho,NA,restaurant,NA,Parent Avenue,115,NA,K1N 7B5,-75.693754,45.429382
3163607759,cafe,Starbucks,NA,cafe,Starbucks,Scott Street,1620,NA,K1Y 4S7,-75.7337343,45.4035185
3194322604,convenience,Canadian Tire Gas+,convenience,NA,NA,Heron Road,1176,NA,NA,-75.6691115,45.3779839
3257543193,convenience,Quickie,convenience,NA,NA,Beechwood Avenue,64,NA,NA,-75.675087,45.4400467
3273872227,pub,Barley Mow,NA,pub,NA,Richmond Road,399,NA,NA,-75.756583,45.3909592
3275585862,fast_food,Falafel House,NA,fast_food,NA,Ogilvie Road,1054,NA,NA,-75.6348791,45.4246532
3277850472,cafe,Tim Hortons,NA,cafe,Tim Hortons,Industrial Avenue,631,NA,NA,-75.6409784,45.4113024
3286788091,convenience,Shop N' Shop,convenience,NA,NA,McArthur Avenue,412,NA,NA,-75.6484121,45.431939
3286789271,restaurant,Golden India Restaurant,NA,restaurant,NA,McArthur Avenue,408,NA,NA,-75.6486314,45.4319296
3306672995,restaurant,Banc Sushi,NA,restaurant,NA,Montréal Road,919,NA,NA,-75.6289893,45.4470243
3325661877,restaurant,gezellig,NA,restaurant,NA,Churchill Avenue North,337,NA,NA,-75.7540266,45.3922141
3325662206,cafe,Cloud Forest Pokoloko,NA,cafe,NA,Richmond Road,339,NA,K2A 0E7,-75.7540899,45.3921356
3336817827,convenience,County Line,convenience,NA,NA,St-Laurent Boulevard,1515,NA,NA,-75.6301267,45.4123877
3370435129,convenience,Spot Plus,convenience,NA,NA,Laurier Avenue West,407,NA,K1R 7Z0,-75.7028117,45.4177687
3404786754,cafe,Opulence Coffee,NA,cafe,NA,Dalhousie Street,261,NA,K1N 7E3,-75.6924136,45.4305721
3404836701,greengrocer,Market Organics,greengrocer,NA,NA,York Street,126,NA,K1N 5T5,-75.6899421,45.4291792
3441705810,cafe,Starbucks,NA,cafe,Starbucks,Bank Street,455,NA,NA,-75.6931154,45.4116856
3462491036,cafe,NA,NA,cafe,NA,NA,NA,NA,NA,-75.6898738,45.4203887
3487731892,restaurant,Ola Cocina,NA,restaurant,NA,Barrette Street,62,NA,NA,-75.6747945,45.4394114
3522632487,restaurant,Brassica,NA,restaurant,NA,Richmond Road,309,NA,NA,-75.7526373,45.3928112
3602842066,pub,Quinn's Ale House,NA,pub,NA,Bank Street,1070,NA,K1S 3X3,-75.6838279,45.3946955
3603028120,restaurant,Belmont,NA,restaurant,NA,Bank Street,1169,NA,K1S 3X7,-75.6818868,45.3924386
3603219504,restaurant,Georgie's Pizza&Subs,NA,restaurant,NA,Carling Avenue,1661,NA,K2A 1C4,-75.7490267,45.379836
3603256846,restaurant,Sapporo Sushi,NA,restaurant,NA,Carling Avenue,1671,NA,K2A 1C4,-75.7493336,45.3797065
3624147948,restaurant,Milestones,NA,restaurant,NA,Marché Way,325,NA,NA,-75.6840612,45.4004374
3624147949,restaurant,Jack Astor's,NA,restaurant,Jack Astor's,NA,NA,NA,NA,-75.682972,45.4008237
3624147950,restaurant,Joey,NA,restaurant,Joey,NA,NA,NA,NA,-75.6842972,45.3997311
3632200617,restaurant,Local Public Eatery,NA,restaurant,NA,NA,NA,NA,NA,-75.6840316,45.3999382
3632278323,supermarket,Whole Foods Market,supermarket,NA,Whole Foods Market,Bank Street,951,NA,NA,-75.6854881,45.3993788
3645234662,convenience,Mama Cora Latin Market,convenience,NA,NA,Montréal Road,272,NA,NA,-75.6598885,45.4366319
3645235263,fast_food,Aladdin Pizza & Subs,NA,fast_food,NA,Montréal Road,272,NA,NA,-75.6599245,45.4365922
3661044095,restaurant,Chahaya Malaysia,NA,restaurant,NA,Montréal Road,1690,NA,K1J 6N5,-75.6125772,45.4460148
3661044097,restaurant,King's Palace,NA,restaurant,NA,Montréal Road,1690,NA,NA,-75.6124758,45.4460097
3661044098,convenience,M.Y Food Mart,convenience,NA,NA,Montréal Road,1730,NA,NA,-75.6100962,45.4456263
3662389215,fast_food,Rotisserie House Express,NA,fast_food,NA,NA,NA,NA,NA,-75.7877066,45.345696
3663875493,restaurant,Royal Treasure Restaurant,NA,restaurant,NA,Somerset Street West,774,NA,NA,-75.7095177,45.4098777
3666245425,supermarket,Farm Boy,supermarket,NA,Farm Boy,Metcalfe Street,193,NA,NA,-75.6933872,45.418746
3667311989,fast_food,Ogilvie Pizza,NA,fast_food,NA,NA,NA,NA,NA,-75.6419064,45.4431174
3668935287,convenience,Circle K,convenience,NA,Circle K,Riverside Drive,3705,NA,NA,-75.6904364,45.342671
3668935288,cafe,Tim Hortons,NA,cafe,Tim Hortons,Riverside Drive,3705,NA,NA,-75.6904345,45.342712
3671177076,convenience,Circle K,convenience,NA,Circle K,Bank Street,450,NA,NA,-75.6936043,45.4116358
3671178015,greengrocer,Herb & Spice,greengrocer,NA,NA,Bank Street,380,NA,NA,-75.6948691,45.4138546
3671178018,fast_food,Shawarma King,NA,fast_food,NA,Bank Street,395,NA,NA,-75.6944446,45.4133466
3671180070,fast_food,Burgers 'n Fries Forever,NA,fast_food,NA,Bank Street,329,NA,NA,-75.6953121,45.4143479
3672681948,restaurant,The Green Door Restaurant,NA,restaurant,NA,Main Street,198,NA,K1S 1C6,-75.677792,45.4083746
3692147507,bar,Room 104,NA,bar,NA,Clarence Street,104,NA,NA,-75.6923118,45.429233
3692147799,fast_food,3 Brothers Shawarma & Poutine,NA,fast_food,NA,Osgoode Street,124,NA,NA,-75.6807891,45.4238721
3692152377,restaurant,Hokkaido Sushi,NA,restaurant,NA,Dalhousie Street,272,NA,NA,-75.6923268,45.4300844
3692152723,restaurant,Ahora Mexican Cuisine,NA,restaurant,NA,Dalhousie Street,307,NA,NA,-75.6914119,45.4294051
3692153029,restaurant,Pho By Night,NA,restaurant,NA,Dalhousie Street,309,NA,NA,-75.6913773,45.4293656
3692154441,restaurant,cacao 70,NA,restaurant,NA,William Street,51,NA,NA,-75.6919413,45.4276497
3692154720,restaurant,Tucker’s Marketplace,NA,restaurant,NA,York Street,61,NA,NA,-75.692484,45.4285836
3703012717,cafe,Happy Goat Coffee,NA,cafe,NA,Laurel Street,35,NA,K1Y 4M4,-75.7172558,45.4052794
3715796853,restaurant,Chesterfield's Gastro Dinner,NA,restaurant,NA,Wellington Street West,1433,NA,NA,-75.7410243,45.3978482
3720364825,pub,The Senate Tavern,NA,pub,NA,Bank Street,1159,NA,K1S 3X7,-75.6821087,45.3926479
3720511814,fast_food,Its Mamas Kitchen,NA,fast_food,NA,NA,NA,NA,NA,-75.6902171,45.3915691
3721683854,deli,Red Apron,deli,NA,NA,Gladstone Avenue,410,NA,NA,-75.6946764,45.4115842
3733591483,restaurant,Thai Coconut,NA,restaurant,NA,Prince Of Wales Drive,1390,NA,NA,-75.7031781,45.369291
3741509602,restaurant,Bramasole Diner,NA,restaurant,NA,Bank Street,428,NA,NA,-75.6939037,45.412338
3741511389,restaurant,Fauna,NA,restaurant,NA,Bank Street,425,NA,K2P 1Y7,-75.6936979,45.4124931
3741511680,fast_food,Subway,NA,fast_food,Subway,Bank Street,414,NA,NA,-75.694119,45.4125585
3741523863,restaurant,Tamis Cafe Bistro,NA,restaurant,NA,Bank Street,374,NA,NA,-75.6951455,45.4137576
3741524059,pub,The Gilmour,NA,pub,NA,Bank Street,313,NA,NA,-75.6955564,45.4146282
3755250944,cafe,Tim Hortons,NA,cafe,Tim Hortons,Colonel By Drive,1125,NA,NA,-75.6959664,45.3821288
3755250945,cafe,Tim Hortons,NA,cafe,Tim Hortons,Colonel By Drive,1125,NA,NA,-75.698025,45.3833928
3778702558,restaurant,Moe's Pizza,NA,restaurant,NA,McEwen Avenue,102,NA,NA,-75.7820053,45.3709881
3778731922,restaurant,Baja Burger,NA,restaurant,NA,NA,NA,NA,NA,-75.8018148,45.364216
3778731923,convenience,Food Frenz,convenience,NA,NA,Carling Avenue,2910,NA,NA,-75.8006483,45.3566725
3788563728,bar,Apothecary Lounge,NA,bar,NA,York Street,54,NA,NA,-75.6922649,45.4281443
3788563732,pub,Aulde Dubliner & Pour House,NA,pub,NA,William Street,62,NA,NA,-75.691703,45.4269923
3791891418,restaurant,So Good Asian Fusion,NA,restaurant,NA,Springfield Road,15,NA,NA,-75.6763375,45.440332
3836525496,cafe,Tim Hortons,NA,cafe,Tim Hortons,Innes Road,3869,NA,NA,-75.5122822,45.4532186
3842987881,fast_food,Subway,NA,fast_food,Subway,Riverside Drive,3987,NA,NA,-75.6923817,45.3336266
3843609314,bar,The Blurry Pixel,NA,bar,NA,Queen Street,201,NA,K1P 5C9,-75.7003814,45.4208626
3869632853,fast_food,Westboro Subs,NA,fast_food,NA,Wellington Street West,1262,NA,NA,-75.7332749,45.3992688
3872339560,cafe,Second Cup,NA,cafe,Second Cup,Colonel By Drive,1125,NA,NA,-75.6984018,45.384313
3898747319,convenience,Lola's Confectionery,convenience,NA,NA,Lola Street,1034,NA,K1K 3P9,-75.6525376,45.4253212
3899100119,convenience,Silver City Food Market,convenience,NA,NA,Queen Mary Street,289,NA,NA,-75.6530307,45.4252842
3899100120,restaurant,Indian Affair Takeout,NA,restaurant,NA,Queen Mary Street,291,NA,NA,-75.6529361,45.4252885
3923022098,bar,Maple Leaf Lounge,NA,bar,NA,NA,NA,NA,NA,-75.6666267,45.3216939
3923022288,pub,D'Arcy McGee's,NA,pub,NA,NA,NA,NA,NA,-75.665381,45.3210603
3928664712,cafe,The Dadam,NA,cafe,NA,Thad Johnson Private,140,NA,NA,-75.6534545,45.3256343
3959508886,restaurant,The Sticks Restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.5225362,45.3533052
3978191464,fast_food,Bombay Garden,NA,fast_food,NA,Bank Street,2401,NA,NA,-75.6491715,45.3548624
3978199030,restaurant,Thai Lannan Cuisine,NA,restaurant,NA,Bank Street,2401,NA,NA,-75.6492854,45.3548124
3978752373,deli,Aurelius Food Co.,deli,NA,NA,Wellington Street West,1283 B,NA,NA,-75.7348463,45.3992086
3984740046,supermarket,Bulk Barn,supermarket,NA,Bulk Barn,Ogilvie Road,1980,NA,NA,-75.6095436,45.4325464
3984740461,fast_food,A&W,NA,fast_food,A&W,Ogilvie Road,1980,NA,NA,-75.6095403,45.4318307
3993502778,restaurant,Sahara,NA,restaurant,NA,Montréal Road,1716,NA,NA,-75.611181,45.445882
4003111886,convenience,Sherwood Market & Deli,convenience,NA,NA,Sherwood Drive,111,NA,NA,-75.7134204,45.3961172
4003115381,deli,Baltyk,deli,NA,NA,Carling Avenue,935,NA,NA,-75.7132826,45.395559
4003118886,fast_food,Cypress Gardens,NA,fast_food,NA,Carling Avenue,937,NA,NA,-75.7133799,45.3955081
4018178651,restaurant,Lorenzo's Restaurant,NA,restaurant,NA,Carling Avenue,3007,NA,NA,-75.8053286,45.3553394
4018181737,restaurant,Taj Indian Cuisine,NA,restaurant,NA,Carling Avenue,3009,NA,NA,-75.8053637,45.3552917
4026502342,pub,The Office Resto Pub,NA,pub,NA,Sparks Street,202,NA,K1P 5T9,-75.7007941,45.4212636
4026515812,pub,Brixton's British Pub,NA,pub,NA,Sparks Street,210,NA,K1P 5C1,-75.7010422,45.4211534
4026521465,bar,Rabbit Hole,NA,bar,NA,Sparks Street,208,NA,K1P 5C1,-75.7009657,45.4211838
4056647146,pub,Tooth and Nail Brewing Company,NA,pub,NA,Irving Avenue,3,NA,K1Y 1Z2,-75.7226309,45.4054303
4102445293,restaurant,Nando's,NA,restaurant,Nando's,NA,NA,NA,NA,-75.6946296,45.4222282
4117571982,restaurant,Koreana Restaurant,NA,restaurant,NA,Somerset Street West,711,NA,NA,-75.70743,45.4108871
4122495389,restaurant,Pili Pili Grilled Chicken,NA,restaurant,NA,Dalhousie Street,205,NA,NA,-75.6936478,45.4320097
4152424712,cafe,The Vanitea Room,NA,cafe,NA,Somerset Street West,551,NA,K1R 5J9,-75.7021043,45.4131195
4210765089,pub,MacLaren's on Elgin,NA,pub,NA,Elgin Street,301,NA,NA,-75.6895558,45.4171422
4210789303,cafe,Tim Hortons,NA,cafe,Tim Hortons,Elgin Street,90,NA,NA,-75.6948609,45.4221172
4231081791,restaurant,3 Brewers,NA,restaurant,3 Brasseurs,NA,NA,NA,NA,-75.7014335,45.4209104
4234091693,fast_food,County Grill,NA,fast_food,NA,Boundary Road,NA,NA,NA,-75.443307,45.3445689
4241773994,restaurant,La Bonita,NA,restaurant,NA,NA,NA,NA,NA,-75.7251721,45.4034415
4241774297,bar,10 Fourteen,NA,bar,NA,Wellington Street West,1014,NA,NA,-75.7235095,45.404771
4241812889,cafe,Bread By Us,bakery,cafe,NA,NA,NA,NA,NA,-75.7249963,45.403615
4243063701,fast_food,Loaded Pierogi,NA,fast_food,NA,Wellington Street West,1202,NA,NA,-75.7303268,45.4002006
4243199770,fast_food,Subway,NA,fast_food,Subway,Wellington Street West,1068,NA,NA,-75.7247267,45.403491
4243522193,restaurant,Asia Pacific Res,NA,restaurant,NA,Somerset Street West,939,NA,NA,-75.7153402,45.4081719
4243540392,restaurant,NANA Thai Cuisine,NA,restaurant,NA,Preston Street,NA,NA,NA,-75.7138796,45.4081418
4243547892,restaurant,Laheeb Flaming Hot,NA,restaurant,NA,Somerset Street West,947,NA,NA,-75.7155581,45.4081049
4243547893,restaurant,Retro Gusto,NA,restaurant,NA,Preston Street,122,NA,NA,-75.714416,45.4084567
4247497590,restaurant,Metropolitan Restaurant,NA,restaurant,NA,Sussex Drive,700,NA,NA,-75.6940152,45.4255878
4247497593,restaurant,Social,NA,restaurant,NA,NA,NA,NA,NA,-75.6941506,45.4266397
4247530395,restaurant,Edoko Japanese Steak House,NA,restaurant,NA,Queen Street,64,NA,NA,-75.6958566,45.4225196
4247530489,restaurant,Moscow Tea Room,NA,restaurant,NA,NA,NA,NA,NA,-75.6943558,45.4268887
4249078789,fast_food,Meltwitch Food Co,NA,fast_food,NA,Wellington Street West,1264,NA,NA,-75.7334084,45.3992391
4249773191,restaurant,Bier Markt,NA,restaurant,NA,Sparks Street,156,NA,K1P 5C1,-75.699698,45.4217175
4256888392,restaurant,Chez Francois,NA,restaurant,NA,Richmond Road,427,NA,NA,-75.7580996,45.3901729
4260754002,supermarket,Farm Boy,supermarket,NA,Farm Boy,McRae Avenue,317,NA,K1Z 5T9,-75.7499293,45.3962011
4260939189,cafe,Morning Owl,NA,cafe,NA,Armstrong Street,229,NA,NA,-75.7302475,45.4019941
4268226889,pub,Lowertown Brewery,NA,pub,NA,York Street,73,NA,K1N 5T2,-75.6921579,45.4287133
4269823295,fast_food,#1 Chinese,NA,fast_food,NA,Wellington Street West,NA,NA,NA,-75.7227027,45.4056203
4270910292,restaurant,Baton Rouge,NA,restaurant,NA,Albert Street,360,NA,K1R 7X7,-75.7039824,45.4181659
4273810779,pub,The Hintonburg Public House,NA,pub,NA,Wellington Street West,1020,NA,NA,-75.723618,45.4046491
4293264593,convenience,Aladdin Convenience & Bakery,convenience,NA,NA,Carling Avenue,1801,NA,NA,-75.7549578,45.3773913
4322595589,restaurant,Happy Fish Raw Bar,NA,restaurant,NA,Elgin Street,330,NA,K2P 1M5,-75.6889304,45.4159721
4333120401,convenience,Eksess Store,convenience,NA,NA,Wellington Street West,1263,NA,NA,-75.7335429,45.3994988
4334603394,bar,The Earl of Sussex,NA,bar,NA,Sussex Drive,431,NA,K1N 9M6,-75.6960972,45.4289031
4342742090,restaurant,Fraser Cafe,NA,restaurant,NA,Springfield Road,7,NA,NA,-75.6763169,45.4402048
4342788290,restaurant,Table 40,NA,restaurant,NA,Springfield Road,11,NA,NA,-75.6763265,45.4402702
4343788836,cafe,Picolo Grande,NA,cafe,NA,Murray Street,55,NA,NA,-75.694458,45.4294771
4347487189,restaurant,Jasper,NA,restaurant,NA,Beechwood Avenue,18,NA,NA,-75.6770425,45.438966
4348647396,pub,Dooly's,NA,pub,NA,Gladwin Crescent,2279,NA,NA,-75.6236194,45.4041237
4349870610,restaurant,Grill Forty One Restaurant & Bar,NA,restaurant,NA,NA,NA,NA,NA,-75.6939457,45.4216851
4350026196,restaurant,Kasbah Village Moroccan Cuisine,NA,restaurant,NA,NA,NA,NA,NA,-75.6974946,45.4193044
4350026197,fast_food,Wellington Market,NA,fast_food,NA,NA,NA,NA,NA,-75.6977336,45.4188885
4350026290,fast_food,Orient House,NA,fast_food,NA,Laurier Avenue West,150,NA,NA,-75.6939168,45.4205083
4350026291,cafe,Tim Hortons,NA,cafe,Tim Hortons,Laurier Avenue West,161,NA,K1P 5J2,-75.6947011,45.4205613
4350029090,restaurant,D'Afrique,NA,restaurant,NA,Laurier Avenue West,164,NA,NA,-75.6944061,45.4203354
4350033189,pub,VJ'S Pub & Bar,NA,pub,NA,Laurier Avenue West,150,NA,NA,-75.6937168,45.4206018
4350033389,restaurant,Shinka Sushi Bar,NA,restaurant,NA,Laurier Avenue West,150,NA,NA,-75.6937949,45.4205699
4350033489,restaurant,Capital Diner Deli & Grill,NA,restaurant,NA,Laurier Avenue West,164,NA,NA,-75.6943507,45.4203591
4350043119,cafe,Presotea,NA,cafe,NA,Slater Street,212,NA,K1P 5H8,-75.6993198,45.419412
4350043980,fast_food,Shawarma Village,NA,fast_food,NA,O'Connor Street,84,NA,NA,-75.6981568,45.4204049
4350044648,cafe,Tim Hortons,NA,cafe,Tim Hortons,Slater Street,171,NA,NA,-75.6980395,45.4202346
4350048193,restaurant,Eggspectation,NA,restaurant,NA,Bank Street,171,NA,NA,-75.6987046,45.4184151
4350054830,restaurant,The Rox,NA,restaurant,NA,Metcalfe Street,123,NA,NA,-75.6949429,45.4203954
4350057560,fast_food,La Prep,NA,fast_food,NA,NA,NA,NA,NA,-75.6951409,45.4200333
4350070836,fast_food,Fat Alberts,NA,fast_food,NA,NA,NA,NA,NA,-75.6967928,45.4196083
4351595540,pub,The Draft Pub,NA,pub,NA,King Edward Avenue,801,NA,NA,-75.6775912,45.4196573
4351925994,restaurant,The Oriental House,NA,restaurant,NA,Elgin Street,266,NA,NA,-75.690359,45.4176552
4352652592,cafe,Tim Hortons,NA,cafe,Tim Hortons,King Edward Avenue,800,NA,NA,-75.678723,45.4193955
