osm_id,name,ons_type,type,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
2193202452,Binh-Go Fries,fast_food,fast_food,NA,fast_food,NA,Robertson Road,2135,NA,NA,-75.835742,45.321505
2207243264,Second Cup,fast_food,cafe,NA,cafe,Second Cup,NA,NA,NA,NA,-75.7098974,45.4293889
2213666893,Your Independent Grocer,grocery,supermarket,supermarket,NA,Your Independent Grocer,Bank Street,296,NA,NA,-75.6964903,45.4150313
2242157232,Tommy's Chip Wagon,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7327454,45.399581
2242201582,Epicurean Munchie Truck,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6621771,45.4358113
2242208974,Ad Mare,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6975948,45.4201745
2242224743,Ragin' Cajun,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6901953,45.4059039
2242260829,Asian-Fusion,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7020624,45.416714
2242264585,Lunch,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7043265,45.4183493
2242297930,Nate's Deli,restaurant,restaurant,NA,restaurant,NA,Sparks Street,152,NA,K1P 5M4,-75.6991305,45.4219867
2264623799,Gourmet,restaurant,restaurant,NA,restaurant,NA,Highway 7,NA,NA,NA,-76.1246473,45.1289087
2277737092,Moose McGuire's,restaurant,restaurant,NA,restaurant,NA,Eagleson Road,320,NA,K2M 1C9,-75.8760806,45.3007484
2277788204,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Edgewater Street,6,NA,NA,-75.8938952,45.2951545
2294817715,Elgin Street Diner,restaurant,restaurant,NA,restaurant,NA,Elgin Street,374,NA,K2P 1N1,-75.6880264,45.4149134
2295959714,Bridgehead,fast_food,cafe,NA,cafe,Bridgehead,Anderson Street,130,NA,NA,-75.7130017,45.4073291
2295959718,Sanguiccio,restaurant,restaurant,NA,restaurant,NA,Preston Street,183,NA,NA,-75.7128332,45.4064824
2296549958,Rosebowl Steak & Seafood,restaurant,restaurant,NA,restaurant,NA,Preston Street,228,NA,NA,-75.7124544,45.4051999
2296549959,La Dolce Vita,restaurant,restaurant,NA,restaurant,NA,Preston Street,180,NA,NA,-75.7131027,45.4061857
2296549964,Pub Italia,restaurant,restaurant,NA,restaurant,NA,Preston Street,434,NA,NA,-75.7090552,45.3995041
2331294972,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Earl Grey Drive,400,NA,NA,-75.914583,45.311364
2341907404,Cafe Postino,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-76.1952954,45.2255198
2364687173,Pizza Hut,restaurant,restaurant,NA,restaurant,Pizza Hut,NA,NA,NA,NA,-76.0300561,44.8918369
2364687174,Subway,fast_food,fast_food,NA,fast_food,Subway,NA,NA,NA,NA,-76.0301306,44.8917058
2364883185,chez villa pizza & shawarma,fast_food,fast_food,NA,fast_food,NA,Rue Montcalm,166,Gatineau,J8X 2M2,-75.7264268,45.4295177
2383388855,Starbucks,fast_food,cafe,NA,cafe,Starbucks,O'Connor Street,124,NA,NA,-75.6972935,45.4193923
2388632480,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Airport Parkway Private,1000,NA,NA,-75.665454,45.3209995
2400746454,The Royal Oak,restaurant,pub,NA,pub,NA,March Road,329,NA,NA,-75.9081329,45.3352604
2402682118,Sushi 88,restaurant,restaurant,NA,restaurant,Sushi 88,Somerset Street West,690 B,NA,K1R 6P4,-75.7063288,45.4110448
2408276927,The Chip Shop,fast_food,fast_food,NA,fast_food,NA,Hazeldean Road,6001,NA,NA,-75.9252178,45.2755382
2420120249,South Breeze Bistro,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.2184479,45.3147139
2422169473,Subway,fast_food,fast_food,NA,fast_food,Subway,Carling Avenue,1423,NA,NA,-75.7407128,45.3860361
2434101397,Saigon Restaurant,restaurant,restaurant,NA,restaurant,NA,Clarence Street,85,NA,NA,-75.6929462,45.4292289
2434101402,Tomo,restaurant,restaurant,NA,restaurant,NA,Clarence Street,109,NA,NA,-75.692324,45.4295024
2434101407,La Catrina Churros + Café Bar,fast_food,cafe,NA,cafe,NA,Clarence Street,105,NA,NA,-75.6923938,45.4294657
2434101409,Frida's Mexican Kitchen,restaurant,restaurant,NA,restaurant,NA,Clarence Street,105 A,NA,NA,-75.6924394,45.4294384
2434150770,The Senate Sports Tavern & Eatery,restaurant,pub,NA,pub,NA,Clarence Street,33,NA,NA,-75.6945214,45.4285891
2434150771,India Curry and Kebab House,restaurant,restaurant,NA,restaurant,NA,Clarence Street,39,NA,NA,-75.6944173,45.4286354
2434150773,Play Food & Wine,restaurant,restaurant,NA,restaurant,NA,York Street,1,NA,NA,-75.6948678,45.4275904
2434150777,Lavender Grill,restaurant,restaurant,NA,restaurant,NA,Clarence Street,41,NA,NA,-75.6942397,45.4287096
2434582418,NA,restaurant,restaurant,NA,restaurant,NA,York Street,41,NA,NA,-75.693666,45.4280982
2435143841,Subway,fast_food,fast_food,NA,fast_food,Subway,Bank Street,106,NA,NA,-75.7005644,45.4200067
2435572791,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Albert Street,340,NA,NA,-75.7024634,45.4187943
2446563762,The Newboro,restaurant,pub,NA,pub,NA,Richmond Road,295,NA,NA,-75.7518428,45.3931414
2447686802,Aljazeera Food Market,convenience,convenience,convenience,NA,NA,Wellington Street West,1101,NA,NA,-75.725836,45.402849
2450668977,Indian express,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,1000,NA,NA,-75.7155319,45.4078151
2450668978,Xtreme Pizza,restaurant,restaurant,NA,restaurant,NA,Preston Street,125,NA,NA,-75.7138248,45.408036
2450668987,Karuna Cafe,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,820,NA,NA,-75.7112188,45.4091319
2450668991,Corner Peach,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,802,NA,NA,-75.7106448,45.4093221
2450668997,Phuoc Loi Orient Grocery,convenience,convenience,convenience,NA,NA,Somerset Street West,791,NA,NA,-75.7103712,45.4097848
2450983254,Al Kalaa ha lal meat,convenience,convenience,convenience,NA,NA,Kirkwood Avenue,557,NA,NA,-75.7428929,45.3891574
2450983313,Il Negozio Italian food,specialty,deli,deli,NA,NA,Wellington Street West,1355,NA,NA,-75.7386737,45.3984164
2453133822,Danbys Bar And Grill,restaurant,pub,NA,pub,NA,Munster Road,2858,NA,NA,-75.9404223,45.1647326
2456328309,Harvey's,fast_food,fast_food,NA,fast_food,Harvey's,Airport Parkway Private,1000,NA,NA,-75.6669366,45.3220247
2458140964,Pizza Pizza,fast_food,fast_food,NA,fast_food,Pizza Pizza,Wellington Street West,1199,NA,NA,-75.7302806,45.4004778
2459473613,Cadman's Bagel,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,2177,NA,NA,-75.7710421,45.3702978
2459775704,The Shore Club,restaurant,restaurant,NA,restaurant,NA,Colonel By Drive,11,NA,NA,-75.6923304,45.4245596
2476948868,NA,fast_food,food_court,NA,food_court,NA,NA,NA,NA,NA,-75.6789794,45.4192976
2476963172,Subway,fast_food,fast_food,NA,fast_food,Subway,Laurier Avenue East,50,NA,NA,-75.6867985,45.4233215
2476963173,Freshii,restaurant,restaurant,NA,restaurant,Freshii,NA,NA,NA,NA,-75.6869362,45.4232434
2476976981,Pizza Lovers,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue East,223,NA,NA,-75.681722,45.4259469
2476976982,Subway,fast_food,fast_food,NA,fast_food,Subway,Laurier Avenue East,229,NA,NA,-75.6816218,45.4259832
2476976983,Oka's,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue East,233,NA,NA,-75.6815277,45.4260538
2476976985,Figaro,fast_food,cafe,NA,cafe,NA,Laurier Avenue East,234,NA,K1N 6P2,-75.6813629,45.4257942
2476976986,Circle K,convenience,convenience,convenience,NA,Circle K,Laurier Avenue East,210,NA,NA,-75.6817633,45.4256317
2488820401,Preston Food Market,convenience,convenience,convenience,NA,NA,Preston Street,71,NA,NA,-75.7147372,45.4096512
2501656860,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Walkley Road,1950,NA,NA,-75.6315333,45.3826826
2509777457,The Hot Wok,restaurant,restaurant,NA,restaurant,NA,Wilson Street West,41,Perth,NA,-76.2545621,44.9024251
2511900621,Rocky River Cafe & Restaurant,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-76.2523829,44.9001401
2538363336,The Works,restaurant,restaurant,NA,restaurant,NA,St-Laurent Boulevard,363,NA,NA,-75.6509686,45.4488458
2546870760,Second Cup,fast_food,cafe,NA,cafe,Second Cup,O'Connor Street,111,NA,NA,-75.697723,45.4214639
2556547862,Chinhon Restaurant,restaurant,restaurant,NA,restaurant,NA,Perth Street,6179,NA,NA,-75.8425581,45.1940745
2558498649,The Black Tartan,restaurant,restaurant,NA,restaurant,NA,Bridge Street,130,NA,NA,-76.1456967,45.1394565
2570629670,Mexicali Rosa's,restaurant,restaurant,NA,restaurant,NA,Queen Elizabeth Driveway,1001,NA,NA,-75.7056158,45.3965033
2586816963,Subway,fast_food,fast_food,NA,fast_food,Subway,West Hunt Club Road,340,NA,NA,-75.7138806,45.33758
2604569377,The Royal Oak,restaurant,pub,NA,pub,NA,Centrepointe Drive,117,NA,NA,-75.7627349,45.3430809
2604734740,Perspectives,restaurant,restaurant,NA,restaurant,NA,Legget Drive,525,NA,NA,-75.9173257,45.3479823
2604947798,Mantovani 1946,fast_food,cafe,NA,cafe,NA,Murray Street,87,NA,NA,-75.6936311,45.4297926
2604969041,Sante,restaurant,restaurant,NA,restaurant,NA,Rideau Street,45,NA,NA,-75.6931671,45.4257833
2605229894,Manx,restaurant,pub,NA,pub,NA,NA,NA,NA,NA,-75.6881566,45.4150346
2607297211,Food Basics,grocery,supermarket,supermarket,NA,Food Basics,NA,NA,NA,NA,-76.014631,44.88201
2608298967,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Main Street West,12001,NA,NA,-75.3746163,45.0864583
2608302415,Foodland,grocery,supermarket,supermarket,NA,Foodland,County Road 31,12015,NA,NA,-75.3723471,45.0875471
2622899069,Domino's,fast_food,fast_food,NA,fast_food,Domino's,Carling Avenue,1393,NA,NA,-75.7396346,45.3863321
2624036640,Amberwood Lounge & Eatery,restaurant,restaurant,NA,restaurant,NA,Springbrook Drive,54,NA,K2S 1B9,-75.9222786,45.2712875
2625061152,Cabotto's,restaurant,restaurant,NA,restaurant,NA,Hazeldean Road,5816,NA,K2S 1B9,-75.9164633,45.2798792
2627158361,Minari,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,610,NA,NA,-75.703979,45.4121002
2636936195,Haldi East Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Preston Street,449,NA,NA,-75.7082659,45.3989885
2643819840,The Standard Tavern,restaurant,pub,NA,pub,NA,Elgin Street,360,NA,NA,-75.688424,45.4153568
2685151033,Nicastro Foods,specialty,deli,deli,NA,NA,Preston Street,304,NA,NA,-75.7113838,45.4034263
2685161867,Frattoria Caffe Italia,restaurant,restaurant,NA,restaurant,NA,Preston Street,254,NA,NA,-75.7121496,45.4046719
2685200915,Marcello's,fast_food,cafe,NA,cafe,NA,Preston Street,NA,NA,NA,-75.7101366,45.4020571
2685204465,Meadow's Diner,restaurant,restaurant,NA,restaurant,NA,Preston Street,NA,NA,NA,-75.7082359,45.3988027
2698581404,Lone Star Texas Grill,restaurant,restaurant,NA,restaurant,NA,George Street,128,NA,NA,-75.689955,45.4277485
2706036649,Pizza Plateau,restaurant,restaurant,NA,restaurant,NA,Boulevard du Plateau,20,Gatineau,J9A 3G1,-75.768297,45.4369349
2706232163,Swiss Chalet,restaurant,restaurant,NA,restaurant,Swiss Chalet,NA,NA,NA,NA,-76.1222659,45.1298286
2707169262,Subway,fast_food,fast_food,NA,fast_food,Subway,Albert Street,111,NA,NA,-75.6976916,45.4215292
2719757458,Subway,fast_food,fast_food,NA,fast_food,Subway,Slater Street,110,NA,NA,-75.6960651,45.4207801
2750783776,East India Company,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,210,NA,NA,-75.691292,45.4172438
2752666348,Harvey's,fast_food,fast_food,NA,fast_food,Harvey's,Baseline Road,1900,NA,NA,-75.7578714,45.3527498
2752679740,St. Louis Bar & Grill,restaurant,restaurant,NA,restaurant,St. Louis Bar & Grill,Clyde Avenue,1311,NA,NA,-75.7401675,45.3628004
2762708978,Gather,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-76.2501787,44.9003127
2784073678,Chelsea Shawarma & Pizza,restaurant,restaurant,NA,restaurant,NA,Chemin Old Chelsea,5,Chelsea,J9B 1L2,-75.7838645,45.5043928
2784116782,Le Resto,restaurant,restaurant,NA,restaurant,NA,Route 105,528,Chelsea,J9B 1L2,-75.7850262,45.5081649
2784116789,Fresh Mart,grocery,supermarket,supermarket,NA,NA,Route 105,528,Chelsea,J9B 1L2,-75.7853326,45.508314
2799506455,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Hunt Club Road,1661,NA,NA,-75.6314958,45.3606045
2799778386,Subway,fast_food,fast_food,NA,fast_food,Subway,Bank Street,4505,NA,NA,-75.5994379,45.331389
2800119813,Mr B's-March House Restaurant,restaurant,restaurant,NA,restaurant,NA,Bank Street,2401,NA,NA,-75.6493667,45.3547867
2801285847,Subway,fast_food,fast_food,NA,fast_food,Subway,Sparks Street,136,NA,NA,-75.6988012,45.4221259
2801289221,Sushi Shop,fast_food,fast_food,NA,fast_food,Sushi Shop,Sparks Street,140,NA,NA,-75.6989105,45.4220813
2801647373,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Terminal Avenue,535,NA,NA,-75.6436944,45.4147318
2801647375,Cora,restaurant,restaurant,NA,restaurant,Cora,NA,NA,NA,NA,-75.6305597,45.4114009
2801647399,Wendy's,fast_food,fast_food,NA,fast_food,Wendy's,Terminal Avenue,535,NA,NA,-75.6437186,45.4146583
2802347622,Le Café,restaurant,restaurant,NA,restaurant,NA,Elgin Street,53,NA,K1P 5W1,-75.6925577,45.4236083
2803535883,Circle K,convenience,convenience,convenience,NA,Circle K,Franktown Road,355,Carleton Place,NA,-76.1292145,45.1306851
2804550723,Byward Fruit Market,grocery,greengrocer,greengrocer,NA,NA,By Ward Market Square,36,NA,K1N 7A2,-75.6929097,45.4276179
2806231380,Quickie,convenience,convenience,convenience,NA,NA,Stonehaven Drive,800,NA,NA,-75.8382376,45.2812989
2806231381,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Stonehaven Drive,800,NA,NA,-75.8383583,45.2811385
2834732404,Dollar Store Plus,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-76.2550536,44.9022801
2852107352,NA,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.6960963,45.3715265
2873407138,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Constellation Drive,100,NA,NA,-75.7637548,45.3457322
2889822298,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Strandherd Drive,3580,NA,NA,-75.7385041,45.2747218
2904933202,War Museum Cafe,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.7177324,45.4169773
2913128601,El Taco De Oro,restaurant,restaurant,NA,restaurant,NA,St. Patrick Street,303,NA,K1N 5K4,-75.6912903,45.431643
2930375111,the unrefined olive,restaurant,restaurant,NA,restaurant,NA,Second Avenue,151 A,NA,NA,-75.6892807,45.4036506
2930382420,Eldon's,restaurant,restaurant,NA,restaurant,NA,Bank Street,775,NA,NA,-75.6885465,45.4036215
2935921841,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Colonel By Drive,1125,NA,NA,-75.6938094,45.3861027
2937152509,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,NA,NA,NA,NA,-75.7158053,45.4257901
2946837335,Honey Boba,fast_food,cafe,NA,cafe,NA,Somerset Street West,822,NA,NA,-75.7113405,45.4090915
2951341618,Patates des 4 As,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.9127014,45.4388106
2964199338,Quickie,convenience,convenience,convenience,NA,NA,Rideau Street,490,NA,NA,-75.679011,45.4313598
2964203961,3 Brothers Shawarma,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6778831,45.4318511
2964218046,Hasty Market,convenience,convenience,convenience,NA,Hasty Market,NA,NA,NA,NA,-75.6754329,45.4328675
2964218047,Margo,fast_food,fast_food,NA,fast_food,NA,Rideau Street,606,NA,NA,-75.6750682,45.4329108
2964220033,Madhuban Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Rideau Street,610,Ottawa,K1N 6A2,-75.6749179,45.4329786
2965189866,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Bank Street,1611,NA,NA,-75.6668207,45.3782261
2967021002,Courtyard Restaurant,restaurant,restaurant,NA,restaurant,NA,George Street,21,NA,NA,-75.693818,45.4268862
2970677748,Beckta,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.6928553,45.4204657
2970689417,Subway,fast_food,fast_food,NA,fast_food,Subway,Elgin Street,180,NA,NA,-75.6919599,45.4194674
2970689418,Clocktower Brew Pub,restaurant,pub,NA,pub,NA,Elgin Street,200,NA,NA,-75.6918606,45.419337
2970698456,Johnny Farina Restaurant,restaurant,restaurant,NA,restaurant,NA,Elgin Street,216,NA,NA,-75.6915622,45.4189585
2970722678,Gokusen,restaurant,restaurant,NA,restaurant,NA,Elgin Street,280,NA,NA,-75.6901869,45.417434
2970906274,Sir John A. Pub,restaurant,pub,NA,pub,NA,NA,NA,NA,NA,-75.6897752,45.4169327
2970906338,Zesty Market,convenience,convenience,convenience,NA,NA,Elgin Street,280,NA,NA,-75.6900501,45.4172655
2970914660,Lemon Grass,restaurant,restaurant,NA,restaurant,NA,Elgin Street,331,NA,NA,-75.6885011,45.4158925
2970918436,Al's,restaurant,restaurant,NA,restaurant,NA,Elgin Street,327,NA,K2P 1M5,-75.6885669,45.4160554
2970918564,Lieutenant's Pump,restaurant,pub,NA,pub,NA,Elgin Street,361,NA,K2P 1M7,-75.688131,45.4155602
2970918589,The Captain's Boil,restaurant,restaurant,NA,restaurant,NA,Elgin Street,354,NA,NA,-75.6884596,45.415419
2970941183,Datsun,restaurant,restaurant,NA,restaurant,NA,Elgin Street,380,NA,NA,-75.6879688,45.414728
2983950824,Friendly Tnh Store,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.6950203,45.433652
2990989312,Bismillah Pies,fast_food,fast_food,NA,fast_food,NA,Carruthers Avenue,220,NA,NA,-75.7281414,45.4042938
3017785411,Artisan Gourmet,specialty,deli,deli,NA,NA,NA,NA,NA,NA,-75.6930408,45.4282167
3030361179,Stofa,restaurant,restaurant,NA,restaurant,NA,Wellington Street West,1356,NA,NA,-75.7392703,45.3979854
3037564182,Le M&R,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.802973,45.5034082
3047796105,The Works,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.6913625,45.4078283
3064006797,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Robertson Road,1856,NA,NA,-75.8197708,45.3271228
3072787779,Canadian Tire Gas+,convenience,convenience,convenience,NA,NA,Terry Fox Drive,500,NA,K2T 1C3,-75.9167294,45.3087259
3073717603,Thaï Express,fast_food,fast_food,NA,fast_food,Thaï Express,Clyde Avenue,1311,NA,NA,-75.7400831,45.3628339
3080792721,Green Papaya,restaurant,restaurant,NA,restaurant,NA,Rue Laurier,69,NA,J8X 3V7,-75.7102451,45.4303328
3089888874,Wilf & Ada's,restaurant,restaurant,NA,restaurant,NA,Bank Street,510,NA,K2P 1Z4,-75.6926325,45.4102144
3089913768,Arum Korean Market,convenience,convenience,convenience,NA,NA,Bank Street,508,NA,K2P 1Z4,-75.6926527,45.4102614
3089913769,GoGiYa Sushi n Poké,restaurant,restaurant,NA,restaurant,NA,Bank Street,504,NA,K2P 1Z4,-75.6926818,45.4102989
3104504361,Italian Joe's Kitchen,restaurant,restaurant,NA,restaurant,NA,Wellington Street West,1323,NA,K1Y 3B6,-75.7368697,45.3988073
3104897929,iPho,restaurant,restaurant,NA,restaurant,NA,Parent Avenue,115,NA,K1N 7B5,-75.693754,45.429382
3155031103,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Boulevard Maloney Est,882,NA,NA,-75.6024409,45.487042
3155032317,Quickie,convenience,convenience,convenience,NA,NA,Boulevard Maloney Est,882,NA,NA,-75.6024808,45.4868578
3163607759,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Scott Street,1620,NA,K1Y 4S7,-75.7337343,45.4035185
3194322604,Canadian Tire Gas+,convenience,convenience,convenience,NA,NA,Heron Road,1176,NA,NA,-75.6691115,45.3779839
3218075612,Dépanneur 9,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.752124,45.4540744
3257543193,Quickie,convenience,convenience,convenience,NA,NA,Beechwood Avenue,64,NA,NA,-75.675087,45.4400467
3273872227,Barley Mow,restaurant,pub,NA,pub,NA,Richmond Road,399,NA,NA,-75.756583,45.3909592
3275585862,Falafel House,fast_food,fast_food,NA,fast_food,NA,Ogilvie Road,1054,NA,NA,-75.6348791,45.4246532
3277850472,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Industrial Avenue,631,NA,NA,-75.6409784,45.4113024
3281225353,Canadian Cafe,restaurant,restaurant,NA,restaurant,NA,Bridge Street,11,NA,NA,-76.193673,45.2262539
3286788091,Shop N' Shop,convenience,convenience,convenience,NA,NA,McArthur Avenue,412,NA,NA,-75.6484121,45.431939
3286789271,Golden India Restaurant,restaurant,restaurant,NA,restaurant,NA,McArthur Avenue,408,NA,NA,-75.6486314,45.4319296
3306672995,Banc Sushi,restaurant,restaurant,NA,restaurant,NA,Montréal Road,919,NA,NA,-75.6289893,45.4470243
3325661877,gezellig,restaurant,restaurant,NA,restaurant,NA,Churchill Avenue North,337,NA,NA,-75.7540266,45.3922141
3325662206,Cloud Forest Pokoloko,fast_food,cafe,NA,cafe,NA,Richmond Road,339,NA,K2A 0E7,-75.7540899,45.3921356
3336817827,County Line,convenience,convenience,convenience,NA,NA,St-Laurent Boulevard,1515,NA,NA,-75.6301267,45.4123877
3370435127,Quickie Convenience Store,convenience,convenience,convenience,post_office,NA,Boulevard du Mont-Bleu,207,Gatineau,J8Z 3G0,-75.7667393,45.4603905
3370435129,Spot Plus,convenience,convenience,convenience,NA,NA,Laurier Avenue West,407,NA,K1R 7Z0,-75.7028117,45.4177687
3373343631,Epicerie De La Savane,convenience,convenience,convenience,NA,NA,Chemin de la Savane,152,Gatineau,J8T 5B9,-75.6890527,45.4744743
3404786754,Opulence Coffee,fast_food,cafe,NA,cafe,NA,Dalhousie Street,261,NA,K1N 7E3,-75.6924136,45.4305721
3404836701,Market Organics,grocery,greengrocer,greengrocer,NA,NA,York Street,126,NA,K1N 5T5,-75.6899421,45.4291792
3441705810,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Bank Street,455,NA,NA,-75.6931154,45.4116856
3458020964,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,NA,NA,NA,NA,-75.1289621,44.9444225
3459766245,Burger King,fast_food,fast_food,NA,fast_food,Burger King,NA,NA,NA,NA,-75.1290244,44.9443675
3459766250,The Market,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.1289763,44.9445488
3462491036,NA,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.6898738,45.4203887
3470380003,Golden City Restaurant,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.1828162,44.9008726
3470380010,Subway,fast_food,fast_food,NA,fast_food,Subway,NA,NA,NA,NA,-75.1813069,44.9013233
3487731892,Ola Cocina,restaurant,restaurant,NA,restaurant,NA,Barrette Street,62,NA,NA,-75.6747945,45.4394114
